日期,产品名,品类,单价,销量,天气,是否周末,门店
2025-05-12,华夫饼,小吃,15,10,晴,否,中关村店
2025-05-12,吐司,小吃,8,4,晴,否,中关村店
2025-05-13,经典奶茶,奶茶,12,17,雨,否,望京店
2025-05-13,珍珠奶茶,奶茶,15,19,雨,否,望京店
2025-05-13,芋泥奶茶,奶茶,18,24,雨,否,望京店
2025-05-13,黑糖鹿丸奶茶,奶茶,20,16,雨,否,望京店
2025-05-13,椰椰奶茶,奶茶,19,9,雨,否,望京店
2025-05-13,柠檬绿茶,果茶,10,11,雨,否,望京店
2025-05-13,满杯西柚,果茶,16,14,雨,否,望京店
2025-05-13,杨枝甘露,果茶,22,16,雨,否,望京店
2025-05-13,百香果绿茶,果茶,13,10,雨,否,望京店
2025-05-13,霸气芝士葡萄,果茶,24,12,雨,否,望京店
2025-05-13,美式咖啡,咖啡,15,11,雨,否,望京店
2025-05-13,拿铁,咖啡,18,7,雨,否,望京店
2025-05-13,生椰拿铁,咖啡,22,8,雨,否,望京店
2025-05-13,摩卡,咖啡,20,3,雨,否,望京店
2025-05-13,薯条,小吃,10,7,雨,否,望京店
2025-05-13,鸡米花,小吃,12,11,雨,否,望京店
2025-05-13,华夫饼,小吃,15,7,雨,否,望京店
2025-05-13,吐司,小吃,8,9,雨,否,望京店
2025-05-13,经典奶茶,奶茶,12,18,雨,否,中关村店
2025-05-13,珍珠奶茶,奶茶,15,5,雨,否,中关村店
2025-05-13,芋泥奶茶,奶茶,18,12,雨,否,中关村店
2025-05-13,黑糖鹿丸奶茶,奶茶,20,18,雨,否,中关村店
2025-05-13,椰椰奶茶,奶茶,19,12,雨,否,中关村店
2025-05-13,柠檬绿茶,果茶,10,16,雨,否,中关村店
2025-05-13,满杯西柚,果茶,16,16,雨,否,中关村店
2025-05-13,杨枝甘露,果茶,22,14,雨,否,中关村店
2025-05-13,百香果绿茶,果茶,13,15,雨,否,中关村店
2025-05-13,霸气芝士葡萄,果茶,24,15,雨,否,中关村店
2025-05-13,美式咖啡,咖啡,15,9,雨,否,中关村店
2025-05-13,拿铁,咖啡,18,7,雨,否,中关村店
2025-05-13,生椰拿铁,咖啡,22,5,雨,否,中关村店
2025-05-13,摩卡,咖啡,20,3,雨,否,中关村店
2025-05-13,薯条,小吃,10,3,雨,否,中关村店
2025-05-13,鸡米花,小吃,12,4,雨,否,中关村店
2025-05-13,华夫饼,小吃,15,10,雨,否,中关村店
2025-05-13,吐司,小吃,8,1,雨,否,中关村店
2025-05-14,经典奶茶,奶茶,12,29,晴,否,望京店
2025-05-14,珍珠奶茶,奶茶,15,36,晴,否,望京店
2025-05-14,芋泥奶茶,奶茶,18,32,晴,否,望京店
2025-05-14,黑糖鹿丸奶茶,奶茶,20,21,晴,否,望京店
2025-05-14,椰椰奶茶,奶茶,19,20,晴,否,望京店
2025-05-14,柠檬绿茶,果茶,10,16,晴,否,望京店
2025-05-14,满杯西柚,果茶,16,14,晴,否,望京店
2025-05-14,杨枝甘露,果茶,22,12,晴,否,望京店
2025-05-14,百香果绿茶,果茶,13,25,晴,否,望京店
2025-05-14,霸气芝士葡萄,果茶,24,15,晴,否,望京店
2025-05-14,美式咖啡,咖啡,15,9,晴,否,望京店
2025-05-14,拿铁,咖啡,18,14,晴,否,望京店
2025-05-14,生椰拿铁,咖啡,22,12,晴,否,望京店
2025-05-14,摩卡,咖啡,20,20,晴,否,望京店
2025-05-14,薯条,小吃,10,9,晴,否,望京店
2025-05-14,鸡米花,小吃,12,6,晴,否,望京店
2025-05-14,华夫饼,小吃,15,9,晴,否,望京店
2025-05-14,吐司,小吃,8,12,晴,否,望京店
2025-05-14,经典奶茶,奶茶,12,21,晴,否,中关村店
2025-05-14,珍珠奶茶,奶茶,15,14,晴,否,中关村店
2025-05-14,芋泥奶茶,奶茶,18,25,晴,否,中关村店
2025-05-14,黑糖鹿丸奶茶,奶茶,20,16,晴,否,中关村店
2025-05-14,椰椰奶茶,奶茶,19,25,晴,否,中关村店
2025-05-14,柠檬绿茶,果茶,10,28,晴,否,中关村店
2025-05-14,满杯西柚,果茶,16,8,晴,否,中关村店
2025-05-14,杨枝甘露,果茶,22,16,晴,否,中关村店
2025-05-14,百香果绿茶,果茶,13,25,晴,否,中关村店
2025-05-14,霸气芝士葡萄,果茶,24,9,晴,否,中关村店
2025-05-14,美式咖啡,咖啡,15,9,晴,否,中关村店
2025-05-14,拿铁,咖啡,18,19,晴,否,中关村店
2025-05-14,生椰拿铁,咖啡,22,17,晴,否,中关村店
2025-05-14,摩卡,咖啡,20,20,晴,否,中关村店
2025-05-14,薯条,小吃,10,10,晴,否,中关村店
2025-05-14,鸡米花,小吃,12,12,晴,否,中关村店
2025-05-14,华夫饼,小吃,15,11,晴,否,中关村店
2025-05-14,吐司,小吃,8,11,晴,否,中关村店
2025-05-15,经典奶茶,奶茶,12,24,阴,否,望京店
2025-05-15,珍珠奶茶,奶茶,15,30,阴,否,望京店
2025-05-15,芋泥奶茶,奶茶,18,15,阴,否,望京店
2025-05-15,黑糖鹿丸奶茶,奶茶,20,19,阴,否,望京店
2025-05-15,椰椰奶茶,奶茶,19,20,阴,否,望京店
2025-05-15,柠檬绿茶,果茶,10,13,阴,否,望京店
2025-05-15,满杯西柚,果茶,16,8,阴,否,望京店
2025-05-15,杨枝甘露,果茶,22,13,阴,否,望京店
2025-05-15,百香果绿茶,果茶,13,21,阴,否,望京店
2025-05-15,霸气芝士葡萄,果茶,24,10,阴,否,望京店
2025-05-15,美式咖啡,咖啡,15,12,阴,否,望京店
2025-05-15,拿铁,咖啡,18,18,阴,否,望京店
2025-05-15,生椰拿铁,咖啡,22,12,阴,否,望京店
2025-05-15,摩卡,咖啡,20,5,阴,否,望京店
2025-05-15,薯条,小吃,10,10,阴,否,望京店
2025-05-15,鸡米花,小吃,12,10,阴,否,望京店
2025-05-15,华夫饼,小吃,15,7,阴,否,望京店
2025-05-15,吐司,小吃,8,11,阴,否,望京店
2025-05-15,经典奶茶,奶茶,12,22,阴,否,中关村店
2025-05-15,珍珠奶茶,奶茶,15,30,阴,否,中关村店
2025-05-15,芋泥奶茶,奶茶,18,17,阴,否,中关村店
2025-05-15,黑糖鹿丸奶茶,奶茶,20,16,阴,否,中关村店
2025-05-15,椰椰奶茶,奶茶,19,20,阴,否,中关村店
2025-05-15,柠檬绿茶,果茶,10,10,阴,否,中关村店
2025-05-15,满杯西柚,果茶,16,8,阴,否,中关村店
2025-05-15,杨枝甘露,果茶,22,6,阴,否,中关村店
2025-05-15,百香果绿茶,果茶,13,17,阴,否,中关村店
2025-05-15,霸气芝士葡萄,果茶,24,22,阴,否,中关村店
2025-05-15,美式咖啡,咖啡,15,9,阴,否,中关村店
2025-05-15,拿铁,咖啡,18,14,阴,否,中关村店
2025-05-15,生椰拿铁,咖啡,22,11,阴,否,中关村店
2025-05-15,摩卡,咖啡,20,10,阴,否,中关村店
2025-05-15,薯条,小吃,10,11,阴,否,中关村店
2025-05-15,鸡米花,小吃,12,9,阴,否,中关村店
2025-05-15,华夫饼,小吃,15,5,阴,否,中关村店
2025-05-15,吐司,小吃,8,3,阴,否,中关村店
2025-05-16,经典奶茶,奶茶,12,29,阴,否,望京店
2025-05-16,珍珠奶茶,奶茶,15,10,阴,否,望京店
2025-05-16,芋泥奶茶,奶茶,18,21,阴,否,望京店
2025-05-16,黑糖鹿丸奶茶,奶茶,20,30,阴,否,望京店
2025-05-16,椰椰奶茶,奶茶,19,16,阴,否,望京店
2025-05-16,柠檬绿茶,果茶,10,17,阴,否,望京店
2025-05-16,满杯西柚,果茶,16,12,阴,否,望京店
2025-05-16,杨枝甘露,果茶,22,13,阴,否,望京店
2025-05-16,百香果绿茶,果茶,13,25,阴,否,望京店
2025-05-16,霸气芝士葡萄,果茶,24,20,阴,否,望京店
2025-05-16,美式咖啡,咖啡,15,10,阴,否,望京店
2025-05-16,拿铁,咖啡,18,14,阴,否,望京店
2025-05-16,生椰拿铁,咖啡,22,10,阴,否,望京店
2025-05-16,摩卡,咖啡,20,12,阴,否,望京店
2025-05-16,薯条,小吃,10,8,阴,否,望京店
2025-05-16,鸡米花,小吃,12,11,阴,否,望京店
2025-05-16,华夫饼,小吃,15,8,阴,否,望京店
2025-05-16,吐司,小吃,8,5,阴,否,望京店
2025-05-16,经典奶茶,奶茶,12,25,阴,否,中关村店
2025-05-16,珍珠奶茶,奶茶,15,24,阴,否,中关村店
2025-05-16,芋泥奶茶,奶茶,18,25,阴,否,中关村店
2025-05-16,黑糖鹿丸奶茶,奶茶,20,23,阴,否,中关村店
2025-05-16,椰椰奶茶,奶茶,19,21,阴,否,中关村店
2025-05-16,柠檬绿茶,果茶,10,16,阴,否,中关村店
2025-05-16,满杯西柚,果茶,16,14,阴,否,中关村店
2025-05-16,杨枝甘露,果茶,22,21,阴,否,中关村店
2025-05-16,百香果绿茶,果茶,13,24,阴,否,中关村店
2025-05-16,霸气芝士葡萄,果茶,24,10,阴,否,中关村店
2025-05-16,美式咖啡,咖啡,15,13,阴,否,中关村店
2025-05-16,拿铁,咖啡,18,8,阴,否,中关村店
2025-05-16,生椰拿铁,咖啡,22,9,阴,否,中关村店
2025-05-16,摩卡,咖啡,20,11,阴,否,中关村店
2025-05-16,薯条,小吃,10,11,阴,否,中关村店
2025-05-16,鸡米花,小吃,12,12,阴,否,中关村店
2025-05-16,华夫饼,小吃,15,1,阴,否,中关村店
2025-05-16,吐司,小吃,8,8,阴,否,中关村店
2025-05-17,经典奶茶,奶茶,12,33,晴,是,望京店
2025-05-17,珍珠奶茶,奶茶,15,39,晴,是,望京店
2025-05-17,芋泥奶茶,奶茶,18,23,晴,是,望京店
2025-05-17,黑糖鹿丸奶茶,奶茶,20,50,晴,是,望京店
2025-05-17,椰椰奶茶,奶茶,19,32,晴,是,望京店
2025-05-17,柠檬绿茶,果茶,10,20,晴,是,望京店
2025-05-17,满杯西柚,果茶,16,34,晴,是,望京店
2025-05-17,杨枝甘露,果茶,22,37,晴,是,望京店
2025-05-17,百香果绿茶,果茶,13,14,晴,是,望京店
2025-05-17,霸气芝士葡萄,果茶,24,18,晴,是,望京店
2025-05-17,美式咖啡,咖啡,15,14,晴,是,望京店
2025-05-17,拿铁,咖啡,18,14,晴,是,望京店
2025-05-17,生椰拿铁,咖啡,22,25,晴,是,望京店
2025-05-17,摩卡,咖啡,20,24,晴,是,望京店
2025-05-17,薯条,小吃,10,12,晴,是,望京店
2025-05-17,鸡米花,小吃,12,16,晴,是,望京店
2025-05-17,华夫饼,小吃,15,11,晴,是,望京店
2025-05-17,吐司,小吃,8,16,晴,是,望京店
2025-05-17,经典奶茶,奶茶,12,33,晴,是,中关村店
2025-05-17,珍珠奶茶,奶茶,15,45,晴,是,中关村店
2025-05-17,芋泥奶茶,奶茶,18,27,晴,是,中关村店
2025-05-17,黑糖鹿丸奶茶,奶茶,20,20,晴,是,中关村店
2025-05-17,椰椰奶茶,奶茶,19,36,晴,是,中关村店
2025-05-17,柠檬绿茶,果茶,10,33,晴,是,中关村店
2025-05-17,满杯西柚,果茶,16,12,晴,是,中关村店
2025-05-17,杨枝甘露,果茶,22,27,晴,是,中关村店
2025-05-17,百香果绿茶,果茶,13,38,晴,是,中关村店
2025-05-17,霸气芝士葡萄,果茶,24,36,晴,是,中关村店
2025-05-17,美式咖啡,咖啡,15,13,晴,是,中关村店
2025-05-17,拿铁,咖啡,18,20,晴,是,中关村店
2025-05-17,生椰拿铁,咖啡,22,16,晴,是,中关村店
2025-05-17,摩卡,咖啡,20,23,晴,是,中关村店
2025-05-17,薯条,小吃,10,17,晴,是,中关村店
2025-05-17,鸡米花,小吃,12,14,晴,是,中关村店
2025-05-17,华夫饼,小吃,15,12,晴,是,中关村店
2025-05-17,吐司,小吃,8,11,晴,是,中关村店
2025-05-18,经典奶茶,奶茶,12,36,晴,是,望京店
2025-05-18,珍珠奶茶,奶茶,15,37,晴,是,望京店
2025-05-18,芋泥奶茶,奶茶,18,44,晴,是,望京店
2025-05-18,黑糖鹿丸奶茶,奶茶,20,37,晴,是,望京店
2025-05-18,椰椰奶茶,奶茶,19,47,晴,是,望京店
2025-05-18,柠檬绿茶,果茶,10,32,晴,是,望京店
2025-05-18,满杯西柚,果茶,16,20,晴,是,望京店
2025-05-18,杨枝甘露,果茶,22,38,晴,是,望京店
2025-05-18,百香果绿茶,果茶,13,21,晴,是,望京店
2025-05-18,霸气芝士葡萄,果茶,24,30,晴,是,望京店
2025-05-18,美式咖啡,咖啡,15,22,晴,是,望京店
2025-05-18,拿铁,咖啡,18,13,晴,是,望京店
2025-05-18,生椰拿铁,咖啡,22,14,晴,是,望京店
2025-05-18,摩卡,咖啡,20,23,晴,是,望京店
2025-05-18,薯条,小吃,10,8,晴,是,望京店
2025-05-18,鸡米花,小吃,12,11,晴,是,望京店
2025-05-18,华夫饼,小吃,15,21,晴,是,望京店
2025-05-18,吐司,小吃,8,17,晴,是,望京店
2025-05-18,经典奶茶,奶茶,12,24,晴,是,中关村店
2025-05-18,珍珠奶茶,奶茶,15,36,晴,是,中关村店
2025-05-18,芋泥奶茶,奶茶,18,41,晴,是,中关村店
2025-05-18,黑糖鹿丸奶茶,奶茶,20,35,晴,是,中关村店
2025-05-18,椰椰奶茶,奶茶,19,42,晴,是,中关村店
2025-05-18,柠檬绿茶,果茶,10,32,晴,是,中关村店
2025-05-18,满杯西柚,果茶,16,13,晴,是,中关村店
2025-05-18,杨枝甘露,果茶,22,22,晴,是,中关村店
2025-05-18,百香果绿茶,果茶,13,15,晴,是,中关村店
2025-05-18,霸气芝士葡萄,果茶,24,20,晴,是,中关村店
2025-05-18,美式咖啡,咖啡,15,25,晴,是,中关村店
2025-05-18,拿铁,咖啡,18,11,晴,是,中关村店
2025-05-18,生椰拿铁,咖啡,22,15,晴,是,中关村店
2025-05-18,摩卡,咖啡,20,12,晴,是,中关村店
2025-05-18,薯条,小吃,10,5,晴,是,中关村店
2025-05-18,鸡米花,小吃,12,5,晴,是,中关村店
2025-05-18,华夫饼,小吃,15,12,晴,是,中关村店
2025-05-18,吐司,小吃,8,12,晴,是,中关村店
2025-05-19,经典奶茶,奶茶,12,29,晴,否,望京店
2025-05-19,珍珠奶茶,奶茶,15,18,晴,否,望京店
2025-05-19,芋泥奶茶,奶茶,18,17,晴,否,望京店
2025-05-19,黑糖鹿丸奶茶,奶茶,20,37,晴,否,望京店
2025-05-19,椰椰奶茶,奶茶,19,28,晴,否,望京店
2025-05-19,柠檬绿茶,果茶,10,17,晴,否,望京店
2025-05-19,满杯西柚,果茶,16,26,晴,否,望京店
2025-05-19,杨枝甘露,果茶,22,17,晴,否,望京店
2025-05-19,百香果绿茶,果茶,13,18,晴,否,望京店
2025-05-19,霸气芝士葡萄,果茶,24,20,晴,否,望京店
2025-05-19,美式咖啡,咖啡,15,11,晴,否,望京店
2025-05-19,拿铁,咖啡,18,14,晴,否,望京店
2025-05-19,生椰拿铁,咖啡,22,19,晴,否,望京店
2025-05-19,摩卡,咖啡,20,7,晴,否,望京店
2025-05-19,薯条,小吃,10,11,晴,否,望京店
2025-05-19,鸡米花,小吃,12,13,晴,否,望京店
2025-05-19,华夫饼,小吃,15,15,晴,否,望京店
2025-05-19,吐司,小吃,8,9,晴,否,望京店
2025-05-19,经典奶茶,奶茶,12,20,晴,否,中关村店
2025-05-19,珍珠奶茶,奶茶,15,28,晴,否,中关村店
2025-05-19,芋泥奶茶,奶茶,18,25,晴,否,中关村店
2025-05-19,黑糖鹿丸奶茶,奶茶,20,20,晴,否,中关村店
2025-05-19,椰椰奶茶,奶茶,19,30,晴,否,中关村店
2025-05-19,柠檬绿茶,果茶,10,25,晴,否,中关村店
2025-05-19,满杯西柚,果茶,16,15,晴,否,中关村店
2025-05-19,杨枝甘露,果茶,22,19,晴,否,中关村店
2025-05-19,百香果绿茶,果茶,13,10,晴,否,中关村店
2025-05-19,霸气芝士葡萄,果茶,24,11,晴,否,中关村店
2025-05-19,美式咖啡,咖啡,15,18,晴,否,中关村店
2025-05-19,拿铁,咖啡,18,14,晴,否,中关村店
2025-05-19,生椰拿铁,咖啡,22,17,晴,否,中关村店
2025-05-19,摩卡,咖啡,20,19,晴,否,中关村店
2025-05-19,薯条,小吃,10,7,晴,否,中关村店
2025-05-19,鸡米花,小吃,12,12,晴,否,中关村店
2025-05-19,华夫饼,小吃,15,12,晴,否,中关村店
2025-05-19,吐司,小吃,8,17,晴,否,中关村店
2025-05-20,经典奶茶,奶茶,12,19,阴,否,望京店
2025-05-20,珍珠奶茶,奶茶,15,18,阴,否,望京店
2025-05-20,芋泥奶茶,奶茶,18,28,阴,否,望京店
2025-05-20,黑糖鹿丸奶茶,奶茶,20,24,阴,否,望京店
2025-05-20,椰椰奶茶,奶茶,19,23,阴,否,望京店
2025-05-20,柠檬绿茶,果茶,10,24,阴,否,望京店
2025-05-20,满杯西柚,果茶,16,9,阴,否,望京店
2025-05-20,杨枝甘露,果茶,22,16,阴,否,望京店
2025-05-20,百香果绿茶,果茶,13,18,阴,否,望京店
2025-05-20,霸气芝士葡萄,果茶,24,12,阴,否,望京店
2025-05-20,美式咖啡,咖啡,15,19,阴,否,望京店
2025-05-20,拿铁,咖啡,18,12,阴,否,望京店
2025-05-20,生椰拿铁,咖啡,22,13,阴,否,望京店
2025-05-20,摩卡,咖啡,20,8,阴,否,望京店
2025-05-20,薯条,小吃,10,13,阴,否,望京店
2025-05-20,鸡米花,小吃,12,10,阴,否,望京店
2025-05-20,华夫饼,小吃,15,12,阴,否,望京店
2025-05-20,吐司,小吃,8,5,阴,否,望京店
2025-05-20,经典奶茶,奶茶,12,12,阴,否,中关村店
2025-05-20,珍珠奶茶,奶茶,15,21,阴,否,中关村店
2025-05-20,芋泥奶茶,奶茶,18,25,阴,否,中关村店
2025-05-20,黑糖鹿丸奶茶,奶茶,20,25,阴,否,中关村店
2025-05-20,椰椰奶茶,奶茶,19,17,阴,否,中关村店
2025-05-20,柠檬绿茶,果茶,10,15,阴,否,中关村店
2025-05-20,满杯西柚,果茶,16,16,阴,否,中关村店
2025-05-20,杨枝甘露,果茶,22,10,阴,否,中关村店
2025-05-20,百香果绿茶,果茶,13,19,阴,否,中关村店
2025-05-20,霸气芝士葡萄,果茶,24,16,阴,否,中关村店
2025-05-20,美式咖啡,咖啡,15,14,阴,否,中关村店
2025-05-20,拿铁,咖啡,18,14,阴,否,中关村店
2025-05-20,生椰拿铁,咖啡,22,9,阴,否,中关村店
2025-05-20,摩卡,咖啡,20,8,阴,否,中关村店
2025-05-20,薯条,小吃,10,4,阴,否,中关村店
2025-05-20,鸡米花,小吃,12,9,阴,否,中关村店
2025-05-20,华夫饼,小吃,15,9,阴,否,中关村店
2025-05-20,吐司,小吃,8,9,阴,否,中关村店
2025-05-21,经典奶茶,奶茶,12,28,阴,否,望京店
2025-05-21,珍珠奶茶,奶茶,15,23,阴,否,望京店
2025-05-21,芋泥奶茶,奶茶,18,22,阴,否,望京店
2025-05-21,黑糖鹿丸奶茶,奶茶,20,14,阴,否,望京店
2025-05-21,椰椰奶茶,奶茶,19,13,阴,否,望京店
2025-05-21,柠檬绿茶,果茶,10,19,阴,否,望京店
2025-05-21,满杯西柚,果茶,16,9,阴,否,望京店
2025-05-21,杨枝甘露,果茶,22,22,阴,否,望京店
2025-05-21,百香果绿茶,果茶,13,19,阴,否,望京店
2025-05-21,霸气芝士葡萄,果茶,24,20,阴,否,望京店
2025-05-21,美式咖啡,咖啡,15,19,阴,否,望京店
2025-05-21,拿铁,咖啡,18,14,阴,否,望京店
2025-05-21,生椰拿铁,咖啡,22,17,阴,否,望京店
2025-05-21,摩卡,咖啡,20,15,阴,否,望京店
2025-05-21,薯条,小吃,10,11,阴,否,望京店
2025-05-21,鸡米花,小吃,12,8,阴,否,望京店
2025-05-21,华夫饼,小吃,15,11,阴,否,望京店
2025-05-21,吐司,小吃,8,8,阴,否,望京店
2025-05-21,经典奶茶,奶茶,12,15,阴,否,中关村店
2025-05-21,珍珠奶茶,奶茶,15,19,阴,否,中关村店
2025-05-21,芋泥奶茶,奶茶,18,24,阴,否,中关村店
2025-05-21,黑糖鹿丸奶茶,奶茶,20,21,阴,否,中关村店
2025-05-21,椰椰奶茶,奶茶,19,18,阴,否,中关村店
2025-05-21,柠檬绿茶,果茶,10,18,阴,否,中关村店
2025-05-21,满杯西柚,果茶,16,14,阴,否,中关村店
2025-05-21,杨枝甘露,果茶,22,17,阴,否,中关村店
2025-05-21,百香果绿茶,果茶,13,10,阴,否,中关村店
2025-05-21,霸气芝士葡萄,果茶,24,16,阴,否,中关村店
2025-05-21,美式咖啡,咖啡,15,13,阴,否,中关村店
2025-05-21,拿铁,咖啡,18,17,阴,否,中关村店
2025-05-21,生椰拿铁,咖啡,22,11,阴,否,中关村店
2025-05-21,摩卡,咖啡,20,9,阴,否,中关村店
2025-05-21,薯条,小吃,10,6,阴,否,中关村店
2025-05-21,鸡米花,小吃,12,8,阴,否,中关村店
2025-05-21,华夫饼,小吃,15,9,阴,否,中关村店
2025-05-21,吐司,小吃,8,7,阴,否,中关村店
2025-05-22,经典奶茶,奶茶,12,14,雨,否,望京店
2025-05-22,珍珠奶茶,奶茶,15,16,雨,否,望京店
2025-05-22,芋泥奶茶,奶茶,18,13,雨,否,望京店
2025-05-22,黑糖鹿丸奶茶,奶茶,20,15,雨,否,望京店
2025-05-22,椰椰奶茶,奶茶,19,19,雨,否,望京店
2025-05-22,柠檬绿茶,果茶,10,14,雨,否,望京店
2025-05-22,满杯西柚,果茶,16,7,雨,否,望京店
2025-05-22,杨枝甘露,果茶,22,16,雨,否,望京店
2025-05-22,百香果绿茶,果茶,13,6,雨,否,望京店
2025-05-22,霸气芝士葡萄,果茶,24,4,雨,否,望京店
2025-05-22,美式咖啡,咖啡,15,4,雨,否,望京店
2025-05-22,拿铁,咖啡,18,16,雨,否,望京店
2025-05-22,生椰拿铁,咖啡,22,8,雨,否,望京店
2025-05-22,摩卡,咖啡,20,5,雨,否,望京店
2025-05-22,薯条,小吃,10,3,雨,否,望京店
2025-05-22,鸡米花,小吃,12,1,雨,否,望京店
2025-05-22,华夫饼,小吃,15,8,雨,否,望京店
2025-05-22,吐司,小吃,8,5,雨,否,望京店
2025-05-22,经典奶茶,奶茶,12,10,雨,否,中关村店
2025-05-22,珍珠奶茶,奶茶,15,20,雨,否,中关村店
2025-05-22,芋泥奶茶,奶茶,18,16,雨,否,中关村店
2025-05-22,黑糖鹿丸奶茶,奶茶,20,16,雨,否,中关村店
2025-05-22,椰椰奶茶,奶茶,19,18,雨,否,中关村店
2025-05-22,柠檬绿茶,果茶,10,11,雨,否,中关村店
2025-05-22,满杯西柚,果茶,16,8,雨,否,中关村店
2025-05-22,杨枝甘露,果茶,22,14,雨,否,中关村店
2025-05-22,百香果绿茶,果茶,13,16,雨,否,中关村店
2025-05-22,霸气芝士葡萄,果茶,24,2,雨,否,中关村店
2025-05-22,美式咖啡,咖啡,15,11,雨,否,中关村店
2025-05-22,拿铁,咖啡,18,8,雨,否,中关村店
2025-05-22,生椰拿铁,咖啡,22,7,雨,否,中关村店
2025-05-22,摩卡,咖啡,20,10,雨,否,中关村店
2025-05-22,薯条,小吃,10,3,雨,否,中关村店
2025-05-22,鸡米花,小吃,12,1,雨,否,中关村店
2025-05-22,华夫饼,小吃,15,6,雨,否,中关村店
2025-05-23,经典奶茶,奶茶,12,36,晴,否,望京店
2025-05-23,珍珠奶茶,奶茶,15,34,晴,否,望京店
2025-05-23,芋泥奶茶,奶茶,18,25,晴,否,望京店
2025-05-23,黑糖鹿丸奶茶,奶茶,20,35,晴,否,望京店
2025-05-23,椰椰奶茶,奶茶,19,24,晴,否,望京店
2025-05-23,柠檬绿茶,果茶,10,27,晴,否,望京店
2025-05-23,满杯西柚,果茶,16,20,晴,否,望京店
2025-05-23,杨枝甘露,果茶,22,16,晴,否,望京店
